# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code_4_model
# start_datetime = 2023-03-19 22:15:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 6000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4838282
# output
#   file = /home/Lab_2/samples/code_4-20230319221541_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-0.710026,0.8,0.246045,2,5,1,1.18423,0.368188
-0.656512,0.99928,0.246045,2,5,0,0.770767,0.165726
-0.663724,0.993427,0.246045,2,7,0,0.757671,0.266513
-0.726317,0.509847,0.246045,3,7,0,0.867542,0.395567
-0.855281,0.721254,0.246045,2,7,0,0.884512,0.57277
-0.653978,0.899904,0.246045,3,7,0,0.911644,0.178099
-0.754054,0.998565,0.246045,2,3,0,0.782842,0.0692572
-0.77895,0.982699,0.246045,1,1,0,0.816034,0.0597957
-0.77895,0,0.246045,0,1,1,1.33548,0.0597957
-0.77895,0,0.246045,0,1,1,1.21496,0.0597957
-1.34543,0.762377,0.246045,3,15,1,1.4527,1.09438
-2.77,0.873127,0.246045,3,8,1,3.28604,2.39028
-2.07891,1,0.246045,4,15,0,2.77058,1.77826
-2.77567,0.833121,0.246045,2,6,1,3.47668,2.39523
-2.1538,0.999849,0.246045,2,7,0,3.30326,1.8456
-1.41505,0.857143,0.246045,2,7,1,2.39725,1.16209
-1.29493,0.857121,0.246045,2,7,1,1.50823,1.04469
-1.38925,0.999679,0.246045,1,3,0,1.43955,1.1371
-0.948925,0.999557,0.246045,2,7,0,1.73515,0.682841
-1.35522,0.79901,0.246045,2,5,1,1.64406,1.10396
-1.45708,0.999681,0.246045,1,3,0,1.51643,1.20255
-1.07096,0.874991,0.246045,3,8,1,1.49067,0.816131
-0.985216,0.999862,0.246045,1,3,0,1.12422,0.723419
-0.765765,0.999792,0.246045,2,7,0,1.07599,0.455215
-0.750462,0.999851,0.246045,2,3,0,0.785179,0.432936
-0.680052,0.994262,0.246045,1,3,0,0.872266,0.30945
-0.680052,0,0.246045,0,1,1,2.24109,0.30945
-0.662582,0.99959,0.246045,2,7,0,0.693471,0.262773
-0.843696,0.794978,0.246045,2,5,1,0.982587,0.558432
-1.00238,0.997393,0.246045,2,7,0,1.28639,0.742303
-1.37356,0.760479,0.246045,2,7,0,1.40737,1.12185
-1.54428,0.857154,0.246045,2,7,0,1.75261,1.28569
-2.91295,0.998024,0.246045,3,9,0,3.34977,2.5148
-3.30268,0.999807,0.246045,2,5,0,3.44339,2.85173
-2.29651,0.999981,0.246045,4,15,0,3.53172,1.97313
-2.37833,0.999954,0.246045,2,3,0,2.38113,2.04583
-1.25686,0.888889,0.246045,3,9,1,2.37904,1.00685
-1.9022,0.9979,0.246045,3,9,0,2.6024,1.618
-1.92853,0.99999,0.246045,2,3,0,1.92855,1.642
-1.93781,0.99999,0.246045,1,1,0,1.94095,1.65046
-2.04753,0.999849,0.246045,1,3,0,2.10589,1.74994
-1.817,1,0.246045,3,7,0,2.04781,1.53995
-2.77917,0.998273,0.246045,3,11,0,4.30019,2.39829
-0.997555,0.874933,0.246045,3,8,1,3.81086,0.737015
-0.781875,0.666667,0.246045,1,3,1,1.60094,0.477778
-1.03983,0.664326,0.246045,1,3,1,1.90292,0.782918
-1.32075,0.998954,0.246045,3,7,0,1.36051,1.07016
-0.898099,0.833333,0.246045,2,6,1,1.38586,0.624233
-0.857779,0.999934,0.246045,2,3,0,0.918274,0.575837
-0.654138,0.5,0.246045,1,2,1,2.00184,0.224818
-0.654138,0,0.246045,0,1,1,2.36857,0.224818
-0.671646,0.994968,0.246045,1,3,0,0.737405,0.131371
-0.961066,0.71772,0.246045,2,4,1,1.1566,0.696522
-2.6154,0.792371,0.246045,2,5,1,4.71535,2.25494
-1.31283,0.833333,0.246045,2,6,1,3.70734,1.06236
-3.35086,0.886371,0.246045,3,9,1,3.57739,2.89316
-4.98656,0.916466,0.246045,3,12,1,5.03245,4.28004
-3.84269,0.909091,0.246045,3,11,1,5.17044,3.31377
-5.54296,0.999627,0.246045,3,15,0,6.19816,4.74582
-5.88395,0.923049,0.246045,3,13,1,6.59057,5.03026
-5.91194,0.999993,0.246045,2,3,0,5.97411,5.05358
-4.278,0.999991,0.246045,3,15,0,6.4857,3.68316
-3.19607,0.999961,0.246045,4,15,0,4.79639,2.7599
-3.18833,1,0.246045,1,1,0,3.2005,2.75322
-3.14068,0.999987,0.246045,3,7,0,3.29106,2.71209
-1.67921,0.999999,0.246045,4,15,0,3.1679,1.41243
-1.60353,0.999985,0.246045,2,3,0,1.70749,1.34159
-1.32287,0.975022,0.246045,2,5,0,2.24502,1.07225
-1.3301,0.999982,0.246045,1,1,0,1.33306,1.07935
-1.12751,0.833333,0.246045,2,6,1,1.36185,0.875391
-0.877677,0.833289,0.246045,2,6,1,1.22004,0.599965
-0.877677,0,0.246045,0,1,1,4.98006,0.599965
-1.10372,0.665648,0.246045,1,3,1,1.66402,0.850621
-0.660453,0.749531,0.246045,2,4,1,2.03462,0.153329
-1.03518,0.719248,0.246045,2,4,1,1.28028,0.777918
-1.0038,0.999993,0.246045,2,3,0,1.04242,0.743857
-1.55854,0.930016,0.246045,2,7,0,2.12432,1.29918
-1.96232,0.999219,0.246045,2,5,0,2.16076,1.67275
-1.97593,0.999979,0.246045,3,7,0,2.03315,1.68511
-1.99377,0.999981,0.246045,2,3,0,2.0139,1.70129
-2.07783,0.999906,0.246045,2,3,0,2.1071,1.77728
-2.35362,0.857028,0.246045,2,7,1,2.87535,2.0239
-2.28588,0.999988,0.246045,2,3,0,2.39052,1.96367
-3.14214,0.999237,0.246045,3,11,0,4.25058,2.71334
-1.99106,0.999996,0.246045,3,9,0,3.1925,1.69883
-1.59584,0.888856,0.246045,3,9,1,2.17539,1.33436
-1.57248,1,0.246045,2,3,0,1.59588,1.31235
-1.56701,1,0.246045,1,1,0,1.57656,1.30718
-0.890854,0.933333,0.246045,3,15,1,1.56626,0.615677
-1.68104,0.486506,0.246045,1,2,1,8.10663,1.41413
-1.79738,0.999772,0.246045,1,3,0,1.87047,1.5219
-1.52225,0.833277,0.246045,2,6,1,2.37404,1.26478
-1.34354,0.999875,0.246045,3,7,0,1.67652,1.09253
-1.15825,0.999616,0.246045,2,7,0,1.62344,0.907094
-0.661408,0.5,0.246045,1,2,1,5.26873,0.258741
-0.661408,0,0.246045,0,1,1,1.83632,0.258741
-0.736952,0.997451,0.246045,2,5,0,0.763248,0.412418
-0.654973,0.997311,0.246045,2,7,0,1.02622,0.230332
-0.662223,0.999564,0.246045,2,5,0,0.671143,0.148952
-0.662223,0,0.246045,0,1,1,2.49195,0.148952
-0.702236,0.942387,0.246045,3,7,0,0.936763,0.354224
-0.702236,0,0.246045,0,1,1,2.60021,0.354224
-0.652612,0.998524,0.246045,2,7,0,0.726425,0.209127
-0.836216,0.94535,0.246045,2,3,0,0.913519,0.0439269
-0.675288,1,0.246045,2,3,0,0.781045,0.126109
-0.693559,0.996202,0.246045,1,1,0,0.693908,0.106018
-0.693559,0,0.246045,0,1,1,1.06415,0.106018
-0.693559,0,0.246045,0,1,1,1.05441,0.106018
-0.693559,0,0.246045,0,1,1,1.20218,0.106018
-0.693559,0,0.246045,0,1,1,1.06827,0.106018
-0.654944,0.999943,0.246045,2,7,0,0.700732,0.230154
-0.693164,0.998411,0.246045,2,5,0,0.704418,0.336992
-0.656042,0.999577,0.246045,2,5,0,0.700379,0.236321
-0.656042,0,0.246045,0,1,1,3.65692,0.236321
-0.656042,0,0.246045,0,1,1,1.80566,0.236321
-1.13092,0.976747,0.246045,2,7,0,1.38076,0.878925
-0.837263,0.833271,0.246045,2,6,1,1.28416,0.550382
-0.720315,0.999419,0.246045,2,7,0,0.917551,0.086325
-0.656438,1,0.246045,2,3,0,0.725051,0.166014
-0.656438,0,0.246045,0,1,1,1.41662,0.166014
-0.771587,0.982012,0.246045,2,7,0,0.928681,0.463464
-0.723383,0.999731,0.246045,1,3,0,0.804453,0.390789
-1.0819,1,0.246045,1,1,0,1.08217,0.0141683
-0.6686,0.67946,0.246045,2,3,0,0.866462,0.136298
-0.669015,0.995877,0.246045,3,7,0,0.733857,0.282146
-0.735802,0.997979,0.246045,2,7,0,0.765362,0.0777246
-0.685221,1,0.246045,1,1,0,0.721756,0.114179
-0.678066,0.48166,0.246045,1,2,1,1.0288,0.304896
-0.812366,0.663784,0.246045,1,3,1,1.22404,0.518549
-1.07345,0.996961,0.246045,2,5,0,1.19749,0.818769
-1.39116,0.798819,0.246045,2,5,1,2.33343,1.13895
-0.932588,0.999934,0.246045,2,5,0,1.4717,0.664252
-0.869399,0.999887,0.246045,1,3,0,0.963285,0.589989
-0.703115,0.903007,0.246045,2,7,0,0.871844,0.355834
-0.672309,0.999794,0.246045,2,5,0,0.722604,0.130367
-0.684059,0.997791,0.246045,1,1,0,0.684496,0.115432
-0.684059,0,0.246045,0,1,1,1.64288,0.115432
-0.797916,0.957714,0.246045,1,1,0,0.801186,0.0537866
-0.791128,1,0.246045,1,1,0,0.855092,0.0558364
-0.680007,1,0.246045,3,7,0,0.764225,0.309348
-0.726272,0.998102,0.246045,2,7,0,0.781054,0.0828336
-0.678166,1,0.246045,2,7,0,0.725977,0.305129
-0.690262,0.999513,0.246045,2,3,0,0.698193,0.331208
-0.725124,0.999571,0.246045,3,7,0,0.730401,0.39363
-1.38695,0.86587,0.246045,3,8,1,1.73078,1.13487
-0.767521,0.74736,0.246045,2,4,1,5.93353,0.457715
-0.977417,0.997426,0.246045,2,7,0,1.06076,0.714777
-0.732755,0.999637,0.246045,2,7,0,1.11347,0.40585
-1.81573,0.986679,0.246045,4,15,0,2.02571,1.53879
-2.24422,0.999404,0.246045,2,5,0,2.46081,1.92652
-1.87111,0.999942,0.246045,2,5,0,2.38971,1.58958
-1.38344,0.999974,0.246045,2,5,0,1.9341,1.13145
-1.79834,0.999651,0.246045,4,15,0,1.82283,1.52278
-1.45489,1,0.246045,3,7,0,1.80204,1.20045
-1.26113,0.999667,0.246045,2,7,0,1.7469,1.01112
-0.874834,0.833333,0.246045,2,6,1,1.31106,0.596548
-0.864254,1,0.246045,1,1,0,0.875204,0.583745
-0.686669,0.999496,0.246045,2,7,0,0.953556,0.112661
-0.721991,0.989985,0.246045,1,1,0,0.723478,0.0853177
-1.08622,0.655983,0.246045,2,4,1,1.48159,0.832253
-0.690681,0.999789,0.246045,2,7,0,1.19434,0.332051
-0.693455,0.999928,0.246045,1,1,0,0.693887,0.337564
-0.681597,1,0.246045,2,3,0,0.694498,0.312909
-0.804333,0.985306,0.246045,2,7,0,0.806754,0.50802
-1.06065,0.798968,0.246045,2,5,1,1.18181,0.805185
-0.783048,0.999656,0.246045,2,5,0,1.21339,0.47939
-0.698206,0.999785,0.246045,2,5,0,0.923989,0.346713
-0.700405,1,0.246045,3,7,0,0.751808,0.350838
-0.678317,0.999853,0.246045,1,3,0,0.711288,0.305479
-0.757217,0.728293,0.246045,1,3,0,0.915633,0.442884
-1.05685,0.79716,0.246045,2,5,1,1.25921,0.801138
-1.83771,0.996434,0.246045,2,7,0,2.17917,1.55898
-1.14066,0.833333,0.246045,2,6,1,2.07271,0.889
-1.0308,0.99983,0.246045,2,5,0,1.23348,0.7732
-1.56813,0.832311,0.246045,2,6,1,1.68876,1.30824
-0.833492,0.999726,0.246045,2,7,0,1.92043,0.545631
-3.52011,0.847617,0.246045,3,8,1,6.39779,3.03835
-3.96896,0.999887,0.246045,3,7,0,4.00811,3.42116
-5.25254,0.999808,0.246045,4,15,0,5.33389,4.50298
-4.00386,0.999999,0.246045,3,9,0,5.30759,3.45081
-4.5687,0.999885,0.246045,3,9,0,4.93137,3.92862
-3.9058,0.999954,0.246045,3,9,0,5.11439,3.36747
-4.32696,0.999881,0.246045,2,5,0,4.49089,3.72456
-4.45594,0.999964,0.246045,1,3,0,4.52704,3.8335
-5.03627,0.999852,0.246045,2,7,0,5.41868,4.32175
-4.46382,0.999973,0.246045,2,7,0,5.40518,3.84016
-4.49201,0.999994,0.246045,1,1,0,4.49217,3.86395
-4.56802,0.999995,0.246045,3,7,0,4.57379,3.92804
-2.52157,0.909056,0.246045,3,11,1,5.73179,2.17243
-2.05843,0.888863,0.246045,3,9,1,2.77494,1.75978
-1.57403,0.999862,0.246045,2,7,0,2.37464,1.31381
-1.33689,0.857143,0.246045,2,7,1,1.61868,1.08601
-1.35842,0.999948,0.246045,1,1,0,1.3585,1.10708
-1.37573,0.99996,0.246045,2,3,0,1.39246,1.12395
-0.980242,0.666667,0.246045,1,3,1,2.93883,0.717912
-1.4628,0.997668,0.246045,2,5,0,1.55409,1.20804
-1.54378,0.999874,0.246045,2,3,0,1.54497,1.28521
-1.96241,0.833118,0.246045,2,6,1,2.18193,1.67283
-1.58438,0.999992,0.246045,3,7,0,1.99808,1.32357
-1.36076,0.999638,0.246045,2,7,0,1.96944,1.10937
-2.77728,0.795955,0.246045,2,5,1,6.5305,2.39664
-4.50824,0.999283,0.246045,4,15,0,4.81528,3.87764
-3.32247,0.909077,0.246045,3,11,1,5.19994,2.86875
-1.86894,1,0.246045,4,15,0,3.32135,1.5876
-1.47757,0.999901,0.246045,2,7,0,2.05599,1.22219
-1.96833,0.856711,0.246045,2,7,1,2.30571,1.67821
-2.061,0.999924,0.246045,2,3,0,2.06199,1.7621
-2.19881,0.999817,0.246045,1,3,0,2.30158,1.88593
-1.49976,0.857143,0.246045,2,7,1,2.39927,1.24337
-2.26542,0.874476,0.246045,3,8,1,2.32144,1.94543
-2.03893,0.857123,0.246045,2,7,0,2.60225,1.74217
-1.22856,0.749442,0.246045,2,4,1,7.87774,0.978503
-1.3603,0.85699,0.246045,2,7,1,1.48227,1.10892
-1.16076,0.99999,0.246045,2,7,0,1.38902,0.909673
-0.65274,0.749597,0.246045,2,4,1,2.12167,0.211236
-0.652935,0.998258,0.246045,3,7,0,0.69707,0.213883
-0.913066,0.733528,0.246045,2,4,1,1.25304,0.641738
-0.783214,0.999271,0.246045,2,7,0,1.01097,0.0583655
-0.783214,0,0.246045,0,1,1,2.24103,0.0583655
-0.655253,0.662591,0.246045,2,3,0,0.964239,0.231991
-0.652546,0.99986,0.246045,1,3,0,0.659402,0.207819
-0.652546,0,0.246045,0,1,1,2.50364,0.207819
-0.706659,0.996991,0.246045,1,3,0,0.921351,0.362234
-0.712224,0.999879,0.246045,1,1,0,0.712369,0.372014
-1.03159,0.985535,0.246045,4,15,0,1.92057,0.774042
-1.02281,1,0.246045,1,1,0,1.03311,0.764553
-0.771588,0.988123,0.246045,2,7,0,1.14717,0.463465
-0.745649,0.999402,0.246045,2,7,0,0.833433,0.0729654
-0.804899,0.955771,0.246045,1,1,0,0.846314,0.0517839
-0.670259,0.4235,0.246045,1,2,1,1.21408,0.285516
-0.759191,0.5,0.246045,1,2,1,1.03689,0.067131
-0.707009,1,0.246045,2,3,0,0.74578,0.0951526
-0.654754,1,0.246045,2,3,0,0.702878,0.173581
-0.663278,0.994949,0.246045,1,3,0,0.73969,0.265071
-1.01794,0.987066,0.246045,2,7,0,1.13799,0.759271
-0.836258,0.999803,0.246045,2,5,0,1.39778,0.549118
-0.657765,0.5,0.246045,1,2,1,2.21589,0.161241
-0.657765,0,0.246045,0,1,1,1.38816,0.161241
-0.660276,0.999643,0.246045,2,5,0,0.664948,0.254639
-0.660276,0,0.246045,0,1,1,1.44407,0.254639
-0.764787,0.995956,0.246045,3,7,0,1.1692,0.453817
-0.657683,0.970367,0.246045,2,5,0,0.82047,0.244161
-0.668401,0.999254,0.246045,1,3,0,0.676785,0.280446
-0.798774,0.800501,0.246045,1,3,0,1.2402,0.500649
-0.878228,0.998554,0.246045,3,7,0,1.00124,0.600626
-1.11967,0.66553,0.246045,1,3,1,1.76034,0.867246
-1.53396,0.665502,0.246045,1,3,1,3.11866,1.2759
-1.69358,0.857031,0.246045,2,7,1,1.86113,1.42581
-1.67194,1,0.246045,3,7,0,1.6938,1.40565
-2.32425,0.856667,0.246045,2,7,1,2.9646,1.99781
-1.6636,0.999738,0.246045,2,7,0,2.984,1.39787
-4.45194,0.99686,0.246045,3,11,0,4.71572,3.83014
-1.13563,0.999958,0.246045,3,15,0,5.01617,0.883803
-0.979463,0.833333,0.246045,2,6,1,1.151,0.717047
-0.916971,0.999926,0.246045,1,3,0,1.00566,0.646269
-1.13474,0.996982,0.246045,2,7,0,1.62709,0.882879
-1.04447,0.999876,0.246045,1,3,0,1.19071,0.787901
-1.24777,0.998277,0.246045,2,7,0,1.62175,0.997766
-1.16037,0.999924,0.246045,1,3,0,1.29315,0.909275
-0.955047,0.799853,0.246045,2,5,1,1.57463,0.689753
-0.678398,0.5,0.246045,1,2,1,2.34693,0.305665
-0.899627,0.746527,0.246045,2,4,1,1.06301,0.626031
-1.2657,0.931395,0.246045,3,15,1,1.50499,1.01567
-1.53386,0.999404,0.246045,3,7,0,1.58783,1.27581
-1.00272,0.999497,0.246045,2,7,0,2.04344,0.742682
-0.717984,0.865354,0.246045,2,5,0,1.0361,0.381832
-0.660872,0.999903,0.246045,2,5,0,0.73038,0.256829
-1.02775,1,0.246045,1,1,0,1.06212,0.017929
-0.679031,0.614355,0.246045,1,1,0,1.51535,0.307124
-0.959401,0.988882,0.246045,2,7,0,1.218,0.694652
-0.73673,0.666667,0.246045,1,3,1,1.68767,0.412073
-0.662559,0.666667,0.246045,1,3,1,0.925018,0.262694
-0.662559,0,0.246045,0,1,1,1.68251,0.262694
-0.720771,0.662464,0.246045,3,7,0,0.85014,0.386483
-0.720771,0,0.246045,0,1,1,3.07113,0.386483
-1.13115,0.796212,0.246045,2,5,1,1.23938,0.879164
-0.907446,0.857143,0.246045,2,7,1,1.13211,0.635191
-0.766709,0.724659,0.246045,2,7,0,0.93307,0.45656
-1.01958,0.664109,0.246045,1,3,1,1.88005,0.761057
-0.784768,0.999785,0.246045,2,7,0,1.12009,0.481748
-1.89375,0.881049,0.246045,3,9,1,2.00707,1.61028
-2.62183,0.998529,0.246045,4,15,0,3.81041,2.26059
-4.06034,0.856813,0.246045,2,7,1,5.23699,3.49875
-3.35598,0.999986,0.246045,2,7,0,4.21045,2.89756
-2.9079,1,0.246045,3,7,0,3.35718,2.51041
-2.4395,0.999944,0.246045,2,5,0,3.15519,2.09999
-2.86989,0.88858,0.246045,3,9,1,4.19021,2.47735
-2.81325,0.999985,0.246045,3,7,0,2.96647,2.42802
-2.79086,1,0.246045,1,1,0,2.81379,2.40849
-1.99369,0.999964,0.246045,3,9,0,3.05252,1.70122
-3.67427,0.997699,0.246045,3,15,0,5.46888,3.17017
-3.62251,0.999999,0.246045,2,3,0,3.68554,3.12596
-3.73568,0.999973,0.246045,2,3,0,3.7361,3.22258
-3.99483,0.999875,0.246045,2,7,0,4.39553,3.44314
-2.59584,0.999971,0.246045,3,11,0,4.39179,2.23777
-2.569,0.999978,0.246045,3,7,0,2.70398,2.21418
-2.95355,0.999754,0.246045,2,5,0,3.09423,2.55006
-0.776944,0.999936,0.246045,3,11,0,3.32095,0.470957
-0.782855,0.999924,0.246045,1,1,0,0.783684,0.479126
-0.654194,0.5,0.246045,1,2,1,1.36452,0.225214
-0.654194,0.520088,0.246045,1,1,0,1.12822,0.225214
-0.662466,0.999205,0.246045,1,3,0,0.672294,0.262382
-0.659153,0.999998,0.246045,3,7,0,0.662981,0.250317
-1.01999,0.559252,0.246045,2,3,0,1.41562,0.0185518
-1.1162,0.533928,0.246045,4,15,0,1.66264,0.863645
-1.325,0.799468,0.246045,2,5,1,1.70066,1.07434
-0.80316,0.999821,0.246045,2,7,0,1.4767,0.50647
-0.686832,0.999575,0.246045,2,7,0,0.861804,0.112493
-0.691537,0.731352,0.246045,2,3,0,1.63523,0.333767
-0.782752,0.691081,0.246045,1,3,0,0.959467,0.478984
-0.791344,0.999893,0.246045,1,1,0,0.791673,0.490684
-0.654362,0.5,0.246045,1,2,1,1.69267,0.175745
-1.07581,0.548263,0.246045,1,1,0,1.54853,0.0145446
-0.690546,0.555841,0.246045,1,1,0,1.69412,0.33178
-0.654627,0.999806,0.246045,2,7,0,0.688895,0.22816
-0.665051,0.997515,0.246045,1,3,0,0.723338,0.142853
-0.701054,0.995774,0.246045,2,5,0,0.720457,0.352043
-0.671257,0.999614,0.246045,1,3,0,0.728166,0.288153
-0.705899,0.5,0.246045,1,2,1,0.983077,0.0959648
-0.883601,0.861213,0.246045,1,1,0,0.947813,0.0347046
-0.883601,0,0.246045,0,1,1,1.26563,0.0347046
-0.715665,1,0.246045,1,1,0,0.803915,0.0892347
-0.772474,0.971522,0.246045,1,1,0,0.787572,0.0620653
-0.970425,0.64147,0.246045,1,1,0,1.33171,0.023145
-0.688676,0.813816,0.246045,2,3,0,0.820986,0.110633
-0.688676,0,0.246045,0,1,1,1.91933,0.110633
-0.66854,0.994448,0.246045,2,3,0,0.723876,0.136402
-1.05852,0.916296,0.246045,4,15,0,1.80674,0.802914
-0.761311,0.799895,0.246045,2,5,1,1.2498,0.448823
-0.878131,0.798913,0.246045,2,5,1,1.06607,0.60051
-0.666826,0.749574,0.246045,2,4,1,1.24409,0.139448
-0.666826,0,0.246045,0,1,1,1.85328,0.139448
-1.02244,0.714601,0.246045,2,4,1,1.27039,0.76416
-1.0682,0.999715,0.246045,2,3,0,1.0949,0.813209
-1.29289,0.833063,0.246045,2,6,1,1.34291,1.04267
-2.71902,0.887121,0.246045,3,9,1,2.75737,2.34574
-0.865254,0.888851,0.246045,3,9,1,3.23926,0.584962
-0.654353,0.925888,0.246045,2,5,0,0.904687,0.226331
-0.892963,0.476334,0.246045,1,2,1,2.38054,0.618173
-1.09614,0.798873,0.246045,2,5,1,1.53577,0.84268
-0.659076,0.75,0.246045,2,4,1,1.3537,0.157152
-0.659076,0,0.246045,0,1,1,1.30025,0.157152
-0.657116,1,0.246045,1,1,0,0.658883,0.163482
-0.657116,0,0.246045,0,1,1,0.995274,0.163482
-0.667074,0.999056,0.246045,2,5,0,0.672147,0.276681
-0.695233,0.5,0.246045,1,2,1,0.92285,0.10453
-0.674452,1,0.246045,2,3,0,0.691095,0.127266
-0.677836,0.999372,0.246045,1,1,0,0.67988,0.122754
-0.751299,0.980288,0.246045,1,1,0,0.751315,0.0704396
-0.751299,0,0.246045,0,1,1,1.2269,0.0704396
-0.652398,0.917694,0.246045,2,3,0,0.841242,0.203546
-0.652398,0,0.246045,0,1,1,1.7669,0.203546
-0.770551,0.48685,0.246045,1,2,1,1.39934,0.462005
-0.830106,0.997393,0.246045,2,7,0,0.974161,0.0453307
-0.830106,0,0.246045,0,1,1,2.3369,0.0453307
-0.731184,0.999587,0.246045,2,7,0,0.83247,0.403364
-0.976317,0.99576,0.246045,2,7,0,1.11869,0.713555
-1.1574,0.999449,0.246045,3,7,0,1.1575,0.906223
-1.55983,0.998814,0.246045,2,5,0,1.59663,1.3004
-0.911598,0.875,0.246045,3,8,1,1.55752,0.64003
-0.815847,0.999217,0.246045,3,7,0,1.10309,0.52307
-1.43887,0.928711,0.246045,3,15,1,1.6834,1.18505
-1.02022,0.666667,0.246045,1,3,1,3.14486,0.761743
-0.707148,0.999901,0.246045,2,5,0,1.06998,0.363107
-0.806292,0.997471,0.246045,2,7,0,0.863382,0.0513965
-0.806292,0,0.246045,0,1,1,1.10487,0.0513965
-0.708127,0.368344,0.246045,1,2,1,1.67671,0.364845
-0.666997,0.999043,0.246045,2,5,0,0.789318,0.139133
-0.658649,0.972881,0.246045,2,3,0,0.820743,0.158427
-0.652836,0.998154,0.246045,1,3,0,0.682391,0.21261
-0.652836,0,0.246045,0,1,1,3.35434,0.21261
-0.671893,0.993094,0.246045,2,3,0,0.741967,0.130994
-0.834538,0.974441,0.246045,2,7,0,0.927616,0.546952
-1.51385,0.796558,0.246045,2,5,1,1.80951,1.25679
-1.63617,0.999686,0.246045,1,3,0,1.72428,1.37222
-2.01041,0.999454,0.246045,2,7,0,2.16761,1.71637
-1.65689,0.999948,0.246045,2,7,0,2.14284,1.3916
-1.41882,0.833279,0.246045,2,6,1,2.08997,1.16573
-1.91033,0.856801,0.246045,2,7,1,1.97476,1.62542
-0.707479,1,0.246045,4,15,0,1.73948,0.0948126
-0.707479,0,0.246045,0,1,1,1.79096,0.0948126
-0.693746,1,0.246045,1,1,0,0.708383,0.10585
-0.693746,0,0.246045,0,1,1,0.878442,0.10585
-0.693746,0,0.246045,0,1,1,2.50886,0.10585
-0.8134,0.705445,0.246045,2,4,1,1.15364,0.519894
-0.674717,0.999651,0.246045,2,5,0,0.874409,0.296904
-0.652852,1,0.246045,2,3,0,0.94932,0.187707
-0.926247,0.455617,0.246045,1,2,1,3.09181,0.656976
-1.22947,0.665325,0.246045,1,3,1,2.19151,0.979417
-0.973524,0.998974,0.246045,2,7,0,1.87601,0.710447
-0.971754,0.999842,0.246045,3,7,0,1.05178,0.708475
-0.906104,0.999204,0.246045,3,7,0,1.19828,0.633623
-1.14928,0.665665,0.246045,1,3,0,1.77643,0.897881
-0.804909,0.999945,0.246045,2,5,0,1.19005,0.508779
-0.80507,0.999998,0.246045,1,1,0,0.808341,0.508992
-0.869589,0.999039,0.246045,1,3,0,0.910864,0.590219
-1.16578,0.997289,0.246045,2,5,0,1.31529,0.914815
-0.788075,0.999921,0.246045,2,5,0,1.22567,0.486257
-1.19756,0.994383,0.246045,2,7,0,1.57038,0.947203
-1.68173,0.665416,0.246045,1,3,1,3.7856,1.41477
-0.655863,0.93333,0.246045,3,15,1,1.67817,0.235376
-3.24084,0.921731,0.246045,3,11,0,3.60177,2.79848
-3.71994,0.999796,0.246045,2,5,0,3.96444,3.20916
-3.73816,0.999995,0.246045,1,1,0,3.73964,3.22469
-3.73037,1,0.246045,2,3,0,3.74273,3.21805
-3.69224,0.999999,0.246045,3,7,0,3.74612,3.18551
-3.73116,0.99998,0.246045,2,3,0,3.78505,3.21872
-2.25291,0.999827,0.246045,3,11,0,5.023,1.93428
-2.27909,0.99998,0.246045,1,1,0,2.27918,1.95762
-1.29177,0.888866,0.246045,3,9,1,2.44783,1.04156
-0.869963,0.999588,0.246045,2,7,0,1.63474,0.590672
-1.52619,0.994702,0.246045,2,7,0,1.78381,1.26853
-1.51604,1,0.246045,2,3,0,1.52855,1.25887
-1.51322,1,0.246045,1,1,0,1.52113,1.25619
-1.08558,0.666667,0.246045,1,3,1,3.22887,0.831577
-0.880865,0.813089,0.246045,2,7,0,1.13749,0.603784
-0.817383,0.999825,0.246045,1,3,0,0.9179,0.525056
-1.45847,0.794207,0.246045,2,5,1,2.37811,1.20389
-2.16922,0.999101,0.246045,3,9,0,2.3845,1.85943
-1.73291,0.999904,0.246045,2,5,0,2.40048,1.46234
-1.64563,0.999979,0.246045,1,3,0,1.76664,1.38107
-1.52055,0.99998,0.246045,3,7,0,1.69856,1.26317
-0.960911,0.999882,0.246045,2,7,0,1.66525,0.696348
